steps,num_customers,num_products,num_retailers,num_customers_willing_to_share_info,learning_rate_gen_ai,learning_rate_customer,capacity_gen_ai,creativity_gen_ai,total_steps,LowSatisfaction,MediumSatisfaction,HighSatisfaction,Sales,Sales (Willing),Sales (Unwilling),Sold Products,Sold Products (Willing),Sold Products (Unwilling),Average Seller Rating,Average Satisfaction,Willing to Share Customers,Unwilling to Share Customers,Number of Products,mean_purchase_position,AIC Linear (Sum),AIC Quadratic (Sum),AIC Cubic (Sum),AIC Quartic (Sum),AIC Quartic (Minimum)
498,100,100,20,100,0.3,0.3,0.3,0.8876748005041466,1000,22,2,76,812.1003096947708,812.1003096947708,0,383,383,0,4.014,3.6635000000000004,100,0,100,31.207499999999996,8.353039146568733,-28.440929255845106,-29.505940263686398,-48.22495828397018,-153.93872678232174
499,100,100,20,100,0.3,0.3,0.3,0.8879202662071332,1000,22,2,76,865.7611573908534,865.7611573908534,0,394,394,0,4.013,3.666500000000001,100,0,100,31.58666666666667,7.051287128604486,-26.249723149671127,-25.091183357418345,-42.79718032136742,-153.93872678232174
500,100,100,20,100,0.3,0.3,0.3,0.8875844208598199,1000,22,2,76,801.567211932226,801.567211932226,0,389,389,0,4.0135,3.6624000000000008,100,0,100,33.63183333333333,0.033962000525832536,-31.538006416645146,-29.47122962955757,-46.89406036820293,-153.93872678232174
501,100,100,20,100,0.3,0.3,0.3,0.8877727036660523,1000,22,2,76,849.5186164319053,849.5186164319053,0,401,401,0,4.011500000000001,3.6647000000000003,100,0,100,34.41566666666667,-15.1948584307587,-54.52266141313305,-54.13715329848583,-69.65372304556246,-153.93872678232174
502,100,100,20,100,0.3,0.3,0.3,0.8879445156001639,1000,22,2,76,819.8469192712678,819.8469192712678,0,387,387,0,4.011000000000001,3.6668000000000003,100,0,100,34.68583333333333,-3.814619620819542,-64.42230485341747,-60.20205946023697,-70.80733155672817,-153.93872678232174
503,100,100,20,100,0.3,0.3,0.3,0.8879854176261776,1000,22,2,76,825.3279595784717,825.3279595784717,0,391,391,0,4.014,3.6673,100,0,100,33.88316666666666,5.176791163903147,-36.57217468061913,-37.206635647811765,-51.45112559618934,-153.93872678232174
504,100,100,20,100,0.3,0.3,0.3,0.8877643839526526,1000,22,2,76,778.3224953350833,778.3224953350833,0,377,377,0,4.013,3.664600000000001,100,0,100,34.88466666666666,4.828295734317351,-41.40085727355819,-48.512026140147555,-70.0328432882967,-153.93872678232174
505,100,100,20,100,0.3,0.3,0.3,0.8879116673914481,1000,22,2,76,817.2228779602443,817.2228779602443,0,365,365,0,4.0115,3.666400000000001,100,0,100,33.82483333333334,2.803620125656721,-36.497255642499226,-39.96010036282746,-50.01927484304451,-153.93872678232174
506,100,100,20,100,0.3,0.3,0.3,0.8881569390979942,1000,22,2,76,812.2350596582106,812.2350596582106,0,388,388,0,4.016,3.6694000000000013,100,0,100,34.198166666666665,-4.103098738642245,-46.91215210911781,-46.964507022661564,-55.57431629102206,-153.93872678232174
507,100,100,20,100,0.3,0.3,0.3,0.8878623240071545,1000,23,1,76,861.2572065258424,861.2572065258424,0,398,398,0,4.0120000000000005,3.665800000000001,100,0,100,34.77833333333333,-2.2564855102962156,-41.54951032408081,-42.8361078504671,-59.56349397988913,-153.93872678232174
508,100,100,20,100,0.3,0.3,0.3,0.8880749507654142,1000,22,2,76,855.7899153548204,855.7899153548204,0,386,386,0,4.0120000000000005,3.668400000000001,100,0,100,34.82583333333333,-9.324553490481094,-48.84582937740822,-50.064477262586706,-65.51961775811702,-153.93872678232174
509,100,100,20,100,0.3,0.3,0.3,0.8879358611207746,1000,22,3,75,800.6993829066936,800.6993829066936,0,381,381,0,4.011000000000001,3.6667000000000005,100,0,100,34.76466666666667,3.2785307452284655,-47.58750288883124,-47.16497459585355,-51.83130325697658,-153.93872678232174
510,100,100,20,100,0.3,0.3,0.3,0.8876656203608249,1000,22,3,75,838.7561902169125,838.7561902169125,0,388,388,0,4.011000000000001,3.6634,100,0,100,35.72983333333334,0.47625428259510727,-41.59278627613236,-45.16709127355159,-62.012025296168645,-153.93872678232174
511,100,100,20,100,0.3,0.3,0.3,0.8872638163427847,1000,22,3,75,806.26308278515,806.26308278515,0,385,385,0,4.0115,3.658500000000001,100,0,100,35.550333333333334,-5.47912198454577,-50.09692893697195,-53.803481153339646,-69.17983238108167,-153.93872678232174
512,100,100,20,100,0.3,0.3,0.3,0.8873130087671514,1000,23,2,75,793.6069935950828,793.6069935950828,0,382,382,0,4.013,3.659100000000001,100,0,100,35.10216666666667,5.433626598726903,-48.74953417338895,-52.83202478178583,-71.59225508818633,-153.93872678232174
513,100,100,20,100,0.3,0.3,0.3,0.8870832683191574,1000,24,1,75,791.3742775530498,791.3742775530498,0,376,376,0,4.013,3.6563,100,0,100,35.652,-10.333378201103812,-74.25091751810254,-78.70471403740396,-92.06721377171732,-153.93872678232174
514,100,100,20,100,0.3,0.3,0.3,0.8872964471433943,1000,23,2,75,833.2688394396962,833.2688394396962,0,389,389,0,4.009500000000001,3.6589000000000014,100,0,100,35.501333333333335,1.2048518432426363,-50.41382924657552,-60.05802193083281,-89.18611933544946,-153.93872678232174
515,100,100,20,100,0.3,0.3,0.3,0.8877058469632583,1000,21,4,75,824.8246829285553,824.8246829285553,0,392,392,0,4.0115,3.663900000000001,100,0,100,33.2335,-7.48382821602047,-66.21371794972629,-83.14781581556059,-101.97006960378769,-153.93872678232174
516,100,100,20,100,0.3,0.3,0.3,0.8876485200359816,1000,22,3,75,814.280523008751,814.280523008751,0,380,380,0,4.0175,3.6632000000000007,100,0,100,32.07083333333333,-4.2334420947289,-38.53681088719941,-47.18563862615645,-68.46444996919354,-153.93872678232174
517,100,100,20,100,0.3,0.3,0.3,0.8875338223463208,1000,23,1,76,827.2327258725742,827.2327258725742,0,384,384,0,4.0145,3.6618000000000013,100,0,100,34.937999999999995,-11.327385792465577,-67.95101765808687,-65.4503855124546,-80.30699155000787,-153.93872678232174
518,100,100,20,100,0.3,0.3,0.3,0.8873534747673505,1000,23,2,75,822.6879542540245,822.6879542540245,0,388,388,0,4.0135,3.659600000000001,100,0,100,33.10816666666667,10.510896679728887,-32.82963618381399,-36.46404350786099,-51.371402393113385,-153.93872678232174
519,100,100,20,100,0.3,0.3,0.3,0.8873206807140055,1000,23,1,76,809.0586044953119,809.0586044953119,0,372,372,0,4.0135,3.6592000000000007,100,0,100,34.45533333333333,6.318969267173088,-36.603380612809815,-42.377734488031535,-57.91051821266336,-153.93872678232174
520,100,100,20,100,0.3,0.3,0.3,0.8878526391394086,1000,22,3,75,776.0418790979578,776.0418790979578,0,379,379,0,4.011000000000001,3.6657000000000006,100,0,100,34.367000000000004,7.578188833077604,-40.49816153666279,-48.556040767413265,-73.2148388498955,-153.93872678232174
521,100,100,20,100,0.3,0.3,0.3,0.8877871530415614,1000,22,3,75,833.5460984951485,833.5460984951485,0,387,387,0,4.0155,3.6649000000000003,100,0,100,32.11266666666666,-1.0555654040274476,-61.542344434032486,-62.05835396839808,-78.19242620014325,-153.93872678232174
522,100,100,20,100,0.3,0.3,0.3,0.8873937211681153,1000,23,2,75,840.3831783673922,840.3831783673922,0,391,391,0,4.0125,3.6601000000000004,100,0,100,35.66083333333333,-13.399703618453202,-58.071074049729646,-62.110296289431005,-78.6258167949012,-153.93872678232174
523,100,100,20,100,0.3,0.3,0.3,0.8877294015349076,1000,22,3,75,813.9015297707376,813.9015297707376,0,385,385,0,4.015,3.6642000000000015,100,0,100,34.19866666666667,-0.5071230372433888,-45.444298162988844,-50.5061231386631,-74.91600781011425,-153.93872678232174
524,100,100,20,100,0.3,0.3,0.3,0.887942121072379,1000,22,3,75,847.6152247978043,847.6152247978043,0,401,401,0,4.016,3.666800000000001,100,0,100,33.28583333333333,-3.855316859102288,-47.06770295839749,-53.517623966680446,-83.09690461535803,-153.93872678232174
525,100,100,20,100,0.3,0.3,0.3,0.8883179994838841,1000,20,4,76,842.4729111582257,842.4729111582257,0,385,385,0,4.011000000000001,3.6714,100,0,100,32.23066666666667,-11.494566915080384,-53.68095615219323,-58.968209238018574,-83.04220410856783,-153.93872678232174
526,100,100,20,100,0.3,0.3,0.3,0.8885303021512767,1000,21,3,76,819.0574649315545,819.0574649315545,0,389,389,0,4.0125,3.674000000000001,100,0,100,33.370000000000005,-2.7161329625870394,-52.96267976206025,-61.54479149496677,-96.04887289050055,-153.93872678232174
527,100,100,20,100,0.3,0.3,0.3,0.8881624046175528,1000,23,2,75,842.3868219935797,842.3868219935797,0,385,385,0,4.0120000000000005,3.6695000000000007,100,0,100,35.59183333333333,-4.038310803485956,-60.242561799871226,-63.08032222749256,-88.79465192931968,-153.93872678232174
528,100,100,20,100,0.3,0.3,0.3,0.8884890685620199,1000,23,1,76,825.5603904662419,825.5603904662419,0,387,387,0,4.013,3.6735000000000007,100,0,100,32.57516666666666,-8.657871856180861,-55.693677219584856,-64.32600760238586,-87.5065507479793,-153.93872678232174
529,100,100,20,100,0.3,0.3,0.3,0.8886115175416117,1000,23,2,75,790.7496301127062,790.7496301127062,0,383,383,0,4.0165,3.6750000000000007,100,0,100,33.115500000000004,-14.675970111433287,-61.69357237811238,-64.67959942541609,-94.07540699597746,-153.93872678232174
530,100,100,20,100,0.3,0.3,0.3,0.8886931279877488,1000,22,2,76,836.6947029278421,836.6947029278421,0,384,384,0,4.015,3.676,100,0,100,35.51,-9.33683259325835,-62.069233239842504,-70.28820107712136,-89.99121217540619,-153.93872678232174
531,100,100,20,100,0.3,0.3,0.3,0.8884971349563899,1000,22,3,75,798.2850898319135,798.2850898319135,0,378,378,0,4.019500000000001,3.673600000000001,100,0,100,36.48133333333334,-8.029863221437324,-55.19089548829555,-61.62235921719389,-77.68866608720327,-153.93872678232174
532,100,100,20,100,0.3,0.3,0.3,0.8884236195589983,1000,23,1,76,782.1062068223814,782.1062068223814,0,383,383,0,4.0125,3.6727000000000003,100,0,100,33.42483333333334,-15.173984319941155,-70.06331597190939,-73.58893046865785,-85.41844330508167,-153.93872678232174
533,100,100,20,100,0.3,0.3,0.3,0.8886276900857724,1000,23,1,76,856.0670866680802,856.0670866680802,0,399,399,0,4.011000000000001,3.6752000000000002,100,0,100,34.45516666666666,-0.4533782445334964,-40.19992920192226,-46.645541169081696,-57.540796443188015,-153.93872678232174
534,100,100,20,100,0.3,0.3,0.3,0.8884316543637075,1000,23,1,76,811.6439638209108,811.6439638209108,0,377,377,0,4.013,3.672800000000001,100,0,100,35.37383333333334,7.031768893802848,-42.1940208712594,-45.531671040758624,-58.905579162891286,-153.93872678232174
535,100,100,20,100,0.3,0.3,0.3,0.8882763790906137,1000,23,1,76,827.1682800653439,827.1682800653439,0,382,382,0,4.011000000000001,3.6709000000000014,100,0,100,35.79016666666667,12.23685899855252,-36.125326032052044,-43.32984885060216,-56.92650386267775,-153.93872678232174
536,100,100,20,100,0.3,0.3,0.3,0.8883090650601613,1000,23,1,76,785.0521661530111,785.0521661530111,0,380,380,0,4.0165,3.671300000000001,100,0,100,33.71383333333333,4.871956814579676,-46.099576271893625,-60.142237884748226,-79.67652933678369,-153.93872678232174
537,100,100,20,100,0.3,0.3,0.3,0.8884887302296183,1000,23,1,76,804.8651465848915,804.8651465848915,0,373,373,0,4.012,3.6735000000000015,100,0,100,34.19616666666667,7.2907308271114175,-34.13377385189574,-36.46323337142155,-49.85682591457339,-153.93872678232174
538,100,100,20,100,0.3,0.3,0.3,0.8881862614302286,1000,24,0,76,851.7099801494014,851.7099801494014,0,374,374,0,4.0115,3.669800000000001,100,0,100,34.62016666666667,6.880751865215927,-34.733168764189315,-37.46131283157757,-48.95128358723832,-153.93872678232174
539,100,100,20,100,0.3,0.3,0.3,0.8883170017472738,1000,23,1,76,835.184246786513,835.184246786513,0,392,392,0,4.0120000000000005,3.6714,100,0,100,34.6335,5.334127176065408,-44.57313871202109,-46.572894948867315,-52.96460991811523,-153.93872678232174
540,100,100,20,100,0.3,0.3,0.3,0.8879816051339615,1000,23,1,76,787.6752560316977,787.6752560316977,0,382,382,0,4.011000000000001,3.6673,100,0,100,36.25833333333333,0.13652457871012302,-49.731860536691215,-53.87983358095801,-69.3798569471544,-153.93872678232174
541,100,100,20,100,0.3,0.3,0.3,0.8888218270177989,1000,23,1,76,848.8479493613626,848.8479493613626,0,391,391,0,4.011000000000001,3.677600000000001,100,0,100,32.257999999999996,-1.5260160750059413,-48.02458725479488,-53.21598417367977,-65.1083963830593,-153.93872678232174
542,100,100,20,100,0.3,0.3,0.3,0.8890500630790965,1000,23,1,76,798.5925018173245,798.5925018173245,0,390,390,0,4.0115,3.6804,100,0,100,33.7395,5.048491708008612,-44.599378374289074,-50.39023027159516,-70.43642325817206,-153.93872678232174
543,100,100,20,100,0.3,0.3,0.3,0.8893838939923819,1000,24,0,76,837.8730094065191,837.8730094065191,0,381,381,0,4.0125,3.6845000000000003,100,0,100,33.19449999999999,4.019047813446889,-44.3373699058007,-43.330560461682694,-53.73275463055654,-153.93872678232174
544,100,100,20,100,0.3,0.3,0.3,0.88929430285376,1000,24,0,76,882.5863484937628,882.5863484937628,0,397,397,0,4.013,3.6834000000000002,100,0,100,33.260666666666665,-7.616373637614288,-51.738692485450315,-56.61355428736999,-65.59509579409786,-153.93872678232174
545,100,100,20,100,0.3,0.3,0.3,0.8895790949555257,1000,23,1,76,784.715035333683,784.715035333683,0,394,394,0,4.011000000000001,3.6869000000000005,100,0,100,33.38016666666667,-5.9304949784582845,-69.7533477802994,-75.0315336878603,-90.65402161405706,-153.93872678232174
546,100,100,20,100,0.3,0.3,0.3,0.8889675822088823,1000,23,1,76,877.5360524541105,877.5360524541105,0,402,402,0,4.0115,3.679400000000001,100,0,100,36.49566666666667,9.618338437661578,-31.771230597748456,-33.03768071680042,-54.77687333526802,-153.93872678232174
547,100,100,20,100,0.3,0.3,0.3,0.8889104968254588,1000,23,1,76,794.2852312913493,794.2852312913493,0,380,380,0,4.0105,3.678700000000001,100,0,100,34.20433333333333,10.605141398480782,-29.856049247040403,-31.003613741539198,-48.358217392774236,-153.93872678232174
548,100,100,20,100,0.3,0.3,0.3,0.8888207643912625,1000,23,1,76,828.8001022581137,828.8001022581137,0,378,378,0,4.011000000000001,3.6776000000000004,100,0,100,35.91016666666667,13.274781373638461,-23.79461277623534,-25.333734163574718,-43.02063166324581,-153.93872678232174
549,100,100,20,100,0.3,0.3,0.3,0.888526806851796,1000,24,0,76,782.3495238553419,782.3495238553419,0,371,371,0,4.0115,3.6740000000000004,100,0,100,36.641,4.6663003670907415,-30.378450497176402,-33.26870456355579,-60.41628759366006,-153.93872678232174
550,100,100,20,100,0.3,0.3,0.3,0.8889752373450696,1000,24,0,76,802.0783536943534,802.0783536943534,0,375,375,0,4.0145,3.679500000000001,100,0,100,32.6915,13.52708778145751,-32.925157734054324,-44.21799360840731,-58.262386719952815,-153.93872678232174
551,100,100,20,100,0.3,0.3,0.3,0.8893010144592273,1000,24,0,76,811.9021538402458,811.9021538402458,0,385,385,0,4.011000000000001,3.683500000000001,100,0,100,34.002166666666675,-9.326192429375567,-56.008823106426064,-60.739841189268134,-79.06217599919108,-153.93872678232174
552,100,100,20,100,0.3,0.3,0.3,0.8895370170633939,1000,23,1,76,812.5423196514666,812.5423196514666,0,379,379,0,4.011000000000001,3.6864000000000003,100,0,100,33.97816666666667,0.8204052503012349,-43.39208552066083,-47.739140500556005,-63.08946588735404,-153.93872678232174
553,100,100,20,100,0.3,0.3,0.3,0.8901704424328921,1000,23,1,76,806.611330759331,806.611330759331,0,385,385,0,4.012,3.694200000000001,100,0,100,32.376,9.874616003546578,-39.25422886683111,-41.46446170531124,-51.28959868287444,-153.93872678232174
554,100,100,20,100,0.3,0.3,0.3,0.8902191595488389,1000,23,1,76,840.5707247336618,840.5707247336618,0,400,400,0,4.0115,3.694800000000001,100,0,100,34.10366666666667,7.5339295909759585,-36.73535774736706,-35.64789998413744,-49.86450817160795,-153.93872678232174
555,100,100,20,100,0.3,0.3,0.3,0.8902191595488388,1000,24,0,76,836.8470797038526,836.8470797038526,0,384,384,0,4.012,3.6948000000000003,100,0,100,34.17216666666667,2.7235459120866494,-39.466585570634095,-37.613179309272596,-52.71136343708099,-153.93872678232174
556,100,100,20,100,0.3,0.3,0.3,0.8900648093091899,1000,24,0,76,787.4727246916411,787.4727246916411,0,382,382,0,4.015,3.692900000000001,100,0,100,34.2175,7.581597438836184,-32.88366731489981,-36.22360685545078,-52.32238321289725,-153.93872678232174
557,100,100,20,100,0.3,0.3,0.3,0.8901784979646862,1000,24,0,76,804.7404657800427,804.7404657800427,0,374,374,0,4.016500000000001,3.694300000000001,100,0,100,34.5805,4.399624481153012,-35.28132640245718,-33.36696993331367,-47.87688844117207,-153.93872678232174
558,100,100,20,100,0.3,0.3,0.3,0.8905758811826792,1000,24,0,76,811.8786805233764,811.8786805233764,0,379,379,0,4.0135,3.6992000000000003,100,0,100,33.980666666666664,2.0663876129171967,-44.97771593147519,-51.15422342063607,-71.71315004580907,-153.93872678232174
559,100,100,20,100,0.3,0.3,0.3,0.8905839908250439,1000,24,0,76,884.7350124251499,884.7350124251499,0,399,399,0,4.012500000000001,3.6993000000000005,100,0,100,35.05500000000001,5.440423677850788,-32.48545210743487,-35.063043777936116,-53.00555778738254,-153.93872678232174
560,100,100,20,100,0.3,0.3,0.3,0.8906731703732008,1000,22,2,76,822.2491966448658,822.2491966448658,0,375,375,0,4.0135,3.7004,100,0,100,32.80016666666667,4.519721365336579,-43.27108781279554,-47.239674356878766,-58.66075852517861,-153.93872678232174
561,100,100,20,100,0.3,0.3,0.3,0.8906893839601867,1000,23,1,76,796.9767805520713,796.9767805520713,0,387,387,0,4.011000000000001,3.7006000000000006,100,0,100,35.79983333333334,3.816209876254277,-44.602751493803794,-55.47139684397837,-71.7181294427628,-153.93872678232174
562,100,100,20,100,0.3,0.3,0.3,0.8906245155889234,1000,24,0,76,787.2154784512832,787.2154784512832,0,382,382,0,4.011000000000001,3.6998,100,0,100,34.5265,6.679587483669252,-44.632149184176626,-44.32294385916583,-57.47033083882337,-153.93872678232174
563,100,100,20,100,0.3,0.3,0.3,0.8909808678377221,1000,23,1,76,859.0255307247088,859.0255307247088,0,389,389,0,4.013,3.7042000000000006,100,0,100,32.01766666666666,7.704580734340368,-34.924228993962174,-45.850342726781264,-54.4487029164394,-153.93872678232174
564,100,100,20,100,0.3,0.3,0.3,0.8907458152886178,1000,23,1,76,805.6058274864967,805.6058274864967,0,371,371,0,4.0125,3.701300000000001,100,0,100,34.859833333333334,8.564325730151097,-38.035965902192686,-40.77502836883929,-51.68504753987912,-153.93872678232174
565,100,100,20,100,0.3,0.3,0.3,0.8908106433591724,1000,23,1,76,856.6102468478031,856.6102468478031,0,397,397,0,4.012,3.7021000000000015,100,0,100,35.533833333333334,-1.520255854880304,-38.68761908000624,-47.266141485130106,-61.70282118701556,-153.93872678232174
566,100,100,20,100,0.3,0.3,0.3,0.8904617872825862,1000,23,1,76,810.1306366282912,810.1306366282912,0,387,387,0,4.0135,3.6978000000000004,100,0,100,35.63883333333333,12.227151640344516,-23.72769675421273,-24.987967655694888,-34.18308418719067,-153.93872678232174
567,100,100,20,100,0.3,0.3,0.3,0.8903319241799402,1000,23,1,76,780.2543971280761,780.2543971280761,0,370,370,0,4.0115,3.696200000000001,100,0,100,35.576,15.220204531914362,-21.0401106056878,-22.696846213134734,-30.353785078217072,-153.93872678232174
568,100,100,20,100,0.3,0.3,0.3,0.8909717557179656,1000,22,2,76,857.5473754812994,857.5473754812994,0,401,401,0,4.0115,3.7041000000000004,100,0,100,33.82,-1.7665204721430428,-28.546205939761762,-24.77863796182163,-35.62945056506226,-153.93872678232174
569,100,100,20,100,0.3,0.3,0.3,0.8907042459903391,1000,23,1,76,792.1442897462066,792.1442897462066,0,385,385,0,4.013,3.7008000000000005,100,0,100,34.392,13.78116089068044,-19.38424138615119,-20.188163173298506,-30.690122367787524,-153.93872678232174
570,100,100,20,100,0.3,0.3,0.3,0.8907123521266843,1000,23,1,76,853.6337650424338,853.6337650424338,0,392,392,0,4.0125,3.7009000000000003,100,0,100,33.85616666666667,16.667165692511844,-20.41423387659279,-23.217971009791654,-39.56415557922702,-153.93872678232174
571,100,100,20,100,0.3,0.3,0.3,0.8901682559759616,1000,23,1,76,775.0879628495586,775.0879628495586,0,369,369,0,4.011000000000001,3.694200000000001,100,0,100,37.23533333333333,13.827649711754248,-20.387145600784834,-21.75809064223131,-33.665188358223475,-153.93872678232174
572,100,100,20,100,0.3,0.3,0.3,0.8901357691060715,1000,23,1,76,805.5414859418325,805.5414859418325,0,381,381,0,4.0115,3.6938,100,0,100,35.27166666666667,13.505353291684173,-32.118108246988754,-38.84159706506807,-60.6001742339804,-153.93872678232174
573,100,100,20,100,0.3,0.3,0.3,0.8906303770684488,1000,22,2,76,789.8481571457584,789.8481571457584,0,370,370,0,4.0125,3.6999,100,0,100,34.274166666666666,3.5767917751275036,-35.59849437555641,-37.59123813075496,-48.83201192814448,-153.93872678232174
574,100,100,20,100,0.3,0.3,0.3,0.8908410455357008,1000,22,2,76,839.0472159299273,839.0472159299273,0,380,380,0,4.015499999999999,3.702500000000001,100,0,100,33.965333333333334,6.724202512755994,-28.769282232331136,-31.617863397725557,-43.7888428837411,-153.93872678232174
575,100,100,20,100,0.3,0.3,0.3,0.8906707936710374,1000,23,1,76,755.3437587083959,755.3437587083959,0,356,356,0,4.017,3.7004000000000006,100,0,100,35.69116666666666,8.327342501967166,-29.42757696064581,-31.00308393519805,-40.2573703267185,-153.93872678232174
576,100,100,20,100,0.3,0.3,0.3,0.8905653626202412,1000,22,2,76,830.737601749712,830.737601749712,0,379,379,0,4.021,3.6991,100,0,100,35.80350000000001,7.062242280444934,-27.13697799816447,-33.80583473503947,-45.328569563406404,-153.93872678232174
577,100,100,20,100,0.3,0.3,0.3,0.8909217822233194,1000,22,2,76,766.5893082484353,766.5893082484353,0,379,379,0,4.023,3.7035,100,0,100,34.316,11.659132821508024,-25.730721789460006,-30.62694038069094,-38.473390509501826,-153.93872678232174
578,100,100,20,100,0.3,0.3,0.3,0.8912777788791084,1000,22,2,76,852.05205856543,852.05205856543,0,388,388,0,4.018,3.7079000000000004,100,0,100,33.52733333333333,17.13158942994653,-12.431877381750155,-14.066082895699822,-18.970272383247732,-153.93872678232174
579,100,100,20,100,0.3,0.3,0.3,0.8911482696650674,1000,22,2,76,816.992690223131,816.992690223131,0,391,391,0,4.0125,3.7063000000000006,100,0,100,34.17066666666667,11.72266034728159,-20.154202883179096,-19.580255014886347,-24.60041817327391,-153.93872678232174
580,100,100,20,100,0.3,0.3,0.3,0.8907024201190233,1000,22,2,76,840.1023926524372,840.1023926524372,0,388,388,0,4.0145,3.7008000000000005,100,0,100,35.64783333333333,5.733834722885831,-22.410912686737277,-20.310048966081183,-25.654816668694764,-153.93872678232174
581,100,100,20,100,0.3,0.3,0.3,0.8905726623335563,1000,22,2,76,879.1739676593347,879.1739676593347,0,396,396,0,4.0175,3.6992000000000007,100,0,100,35.104,12.051406098870473,-20.92469633404511,-20.577161220288133,-24.030113676648227,-153.93872678232174
582,100,100,20,100,0.3,0.3,0.3,0.8909290723130358,1000,22,2,76,843.3092487073388,843.3092487073388,0,384,384,0,4.0155,3.703600000000001,100,0,100,34.54283333333334,14.921190533301171,-21.840937508888203,-28.669466032364653,-33.20131154945068,-153.93872678232174
583,100,100,20,100,0.3,0.3,0.3,0.891785245917042,1000,22,1,77,809.8451888381617,809.8451888381617,0,381,381,0,4.0115,3.714200000000001,100,0,100,32.732166666666664,3.421197169237246,-40.35039616280943,-42.97660133151868,-50.39769881209287,-153.93872678232174
584,100,100,20,100,0.3,0.3,0.3,0.891550826710834,1000,22,1,77,821.8601786313925,821.8601786313925,0,388,388,0,4.013,3.711300000000001,100,0,100,34.06516666666667,6.497627378019672,-25.094118952730128,-27.398013841455224,-33.28536694657373,-153.93872678232174
585,100,100,20,100,0.3,0.3,0.3,0.8923007057625998,1000,22,1,77,844.4105280625461,844.4105280625461,0,393,393,0,4.013,3.7206000000000006,100,0,100,33.10366666666667,0.867210682936502,-35.25782970049863,-36.40699436865401,-44.67975784423169,-153.93872678232174
586,100,100,20,100,0.3,0.3,0.3,0.8925746047958973,1000,20,3,77,831.2301415746882,831.2301415746882,0,386,386,0,4.0155,3.724000000000001,100,0,100,33.992333333333335,6.965945281973461,-23.178750549946983,-21.730192009281552,-27.520622279768475,-153.93872678232174
587,100,100,20,100,0.3,0.3,0.3,0.8926631930217168,1000,21,2,77,822.0851450413148,822.0851450413148,0,386,386,0,4.0165,3.725100000000001,100,0,100,35.215666666666664,10.702322774246795,-20.143699173601362,-19.386342258532977,-22.02665137445996,-153.93872678232174
588,100,100,20,100,0.3,0.3,0.3,0.8923164933872296,1000,21,2,77,820.4915976021309,820.4915976021309,0,383,383,0,4.0155,3.720800000000001,100,0,100,34.471333333333334,-0.5788008717358366,-28.93719619045396,-30.04460148412261,-34.45344547870445,-153.93872678232174
589,100,100,20,100,0.3,0.3,0.3,0.8921551510187236,1000,20,3,77,818.269983480234,818.269983480234,0,374,374,0,4.014,3.7188,100,0,100,34.00366666666666,-1.6392488625683086,-32.60558947348477,-33.10918576267153,-36.52057388013253,-153.93872678232174
590,100,100,20,100,0.3,0.3,0.3,0.8919856458124923,1000,21,2,77,803.6564555431115,803.6564555431115,0,383,383,0,4.0155,3.7167000000000003,100,0,100,35.981500000000004,7.042899997583845,-22.35495075893982,-28.494945234511476,-34.50472908861212,-153.93872678232174
591,100,100,20,100,0.3,0.3,0.3,0.8918322055196098,1000,21,2,77,800.7157916411514,800.7157916411514,0,386,386,0,4.0135,3.7148000000000008,100,0,100,34.30716666666667,-1.6726098670101806,-25.835311110945156,-33.04135998486311,-37.36205704378523,-153.93872678232174
592,100,100,20,100,0.3,0.3,0.3,0.891743345353199,1000,21,2,77,858.8734908243617,858.8734908243617,0,389,389,0,4.0120000000000005,3.7137000000000002,100,0,100,35.53816666666667,13.241270392109016,-15.35990353021623,-14.802246012331693,-19.17434696879218,-153.93872678232174
593,100,100,20,100,0.3,0.3,0.3,0.8916625416254537,1000,20,4,76,818.910933871591,818.910933871591,0,391,391,0,4.0135000000000005,3.7127000000000003,100,0,100,34.62716666666666,9.8656098486519,-20.56194489495624,-17.409261599666536,-18.793295299048452,-153.93872678232174
594,100,100,20,100,0.3,0.3,0.3,0.8919934714575672,1000,21,3,76,805.3351741203545,805.3351741203545,0,383,383,0,4.0115,3.7168,100,0,100,33.179833333333335,3.023620390589315,-29.885447915582347,-27.394908340826134,-28.382590058228914,-153.93872678232174
595,100,100,20,100,0.3,0.3,0.3,0.8923642996405092,1000,21,3,76,828.1480608343195,828.1480608343195,0,395,395,0,4.015,3.721400000000001,100,0,100,32.33133333333333,-1.5126513575257832,-28.413652823401605,-24.560516192037596,-22.94592075559956,-153.93872678232174
596,100,100,20,100,0.3,0.3,0.3,0.8921949129279557,1000,21,3,76,842.0745130629352,842.0745130629352,0,390,390,0,4.0145,3.7193000000000005,100,0,100,33.35116666666667,2.3878840575671916,-37.46367313522893,-36.61031577337826,-36.057601563889364,-153.93872678232174
597,100,100,20,100,0.3,0.3,0.3,0.8922029787450231,1000,21,3,76,833.7527084613154,833.7527084613154,0,382,382,0,4.0120000000000005,3.719400000000001,100,0,100,35.31366666666667,-2.4339128695978616,-36.40097468784512,-40.70605208013882,-49.11202159360556,-153.93872678232174
598,100,100,20,100,0.3,0.3,0.3,0.8920900147859053,1000,21,3,76,809.7328717792103,809.7328717792103,0,392,392,0,4.0120000000000005,3.7180000000000013,100,0,100,37.19416666666667,2.863551852144269,-37.072971293248486,-45.48864772124773,-60.934164054878465,-153.93872678232174
