steps,num_customers,num_products,num_retailers,num_customers_willing_to_share_info,learning_rate_gen_ai,learning_rate_customer,capacity_gen_ai,creativity_gen_ai,total_steps,LowSatisfaction,MediumSatisfaction,HighSatisfaction,Sales,Sales (Willing),Sales (Unwilling),Sold Products,Sold Products (Willing),Sold Products (Unwilling),Average Seller Rating,Average Satisfaction,Willing to Share Customers,Unwilling to Share Customers,Number of Products,mean_purchase_position,AIC Linear (Sum),AIC Quadratic (Sum),AIC Cubic (Sum),AIC Quartic (Sum),AIC Quartic (Minimum)
539,100,100,20,100,0.9,0.3,0.8,2.253476712939467,1000,6,0,94,1828.9565994065686,1828.9565994065686,0,513,513,0,4.504,4.6985,100,0,100,20.550166666666666,-120.49262344060347,-280.6910082734289,-342.6422942200204,-592.0388602296034,-886.158082129607
540,100,100,20,100,0.9,0.3,0.8,2.252575524137217,1000,6,0,94,1948.4865687044542,1948.4865687044542,0,528,528,0,4.503500000000001,4.6937999999999995,100,0,100,21.131499999999996,-106.03036338962195,-265.1622536720015,-320.52335011983223,-580.8024300578569,-886.158082129607
541,100,100,20,100,0.9,0.3,0.8,2.2534949469440106,1000,6,0,94,1915.823411486579,1915.823411486579,0,540,540,0,4.503500000000001,4.6986,100,0,100,19.61916666666667,-149.2017336099739,-328.0941200964568,-583.4122768459883,-723.6817523945915,-886.158082129607
542,100,100,20,100,0.9,0.3,0.8,2.2535715589891265,1000,6,0,94,1926.6888667091891,1926.6888667091891,0,542,542,0,4.503500000000001,4.699,100,0,100,20.553166666666666,-107.25164811420146,-275.1424062577107,-315.83885577143883,-580.8244526531122,-886.158082129607
543,100,100,20,100,0.9,0.3,0.8,2.2536673138566656,1000,6,0,94,1858.858365866528,1858.858365866528,0,534,534,0,4.504499999999999,4.6995000000000005,100,0,100,19.876166666666666,-122.481118713411,-276.00570193855367,-314.30892046646966,-574.7298825784824,-886.158082129607
544,100,100,20,100,0.9,0.3,0.8,2.2533032981890906,1000,6,0,94,1913.931173408403,1913.931173408403,0,542,542,0,4.503500000000001,4.6975999999999996,100,0,100,20.292333333333332,-107.24040227626486,-276.3574690530154,-315.49780675543775,-573.4200966674852,-886.158082129607
545,100,100,20,100,0.9,0.3,0.8,2.253284139061895,1000,6,0,94,1890.0304835574007,1890.0304835574007,0,527,527,0,4.503500000000001,4.6975,100,0,100,21.109666666666662,-103.70146822583175,-266.50279332769014,-325.0937564136585,-575.172724593539,-886.158082129607
546,100,100,20,100,0.9,0.3,0.8,2.2537628624661505,1000,6,0,94,1881.6600228096856,1881.6600228096856,0,543,543,0,4.503500000000001,4.7,100,0,100,19.601666666666667,-154.21351935542862,-359.87067087365597,-630.5394317743887,-761.8234878270544,-886.158082129607
547,100,100,20,100,0.9,0.3,0.8,2.2530729723375416,1000,6,0,94,1894.8968574163503,1894.8968574163503,0,532,532,0,4.503500000000001,4.696400000000001,100,0,100,20.963833333333334,-129.49616171940428,-277.16123460526455,-316.18418083840095,-588.884362010833,-886.158082129607
548,100,100,20,100,0.9,0.3,0.8,2.253302876969694,1000,6,0,94,1911.2035258958247,1911.2035258958247,0,517,517,0,4.504499999999999,4.6975999999999996,100,0,100,20.7405,-114.42250732556025,-270.30389235228586,-313.1364466417871,-577.8462874414781,-886.158082129607
549,100,100,20,100,0.9,0.3,0.8,2.253858137048409,1000,6,0,94,1916.2537387282628,1916.2537387282628,0,531,531,0,4.503500000000001,4.7005,100,0,100,19.71066666666667,-124.27201159894608,-286.051979970214,-337.63735554877314,-590.6769204050283,-886.158082129607
550,100,100,20,100,0.9,0.3,0.8,2.25334087364852,1000,6,0,94,1902.3235940996367,1902.3235940996367,0,530,530,0,4.503500000000001,4.6978,100,0,100,20.594833333333337,-137.07353917786466,-271.88261071276634,-324.0517469604058,-576.7941395163468,-886.158082129607
551,100,100,20,100,0.9,0.3,0.8,2.253819566497912,1000,6,0,94,1852.0524418072068,1852.0524418072068,0,531,531,0,4.504,4.7002999999999995,100,0,100,20.735166666666668,-132.95904629747966,-272.3867193498928,-335.9198516329585,-591.4119108210305,-886.158082129607
552,100,100,20,100,0.9,0.3,0.8,2.2543936315160913,1000,5,1,94,1886.4043950586204,1886.4043950586204,0,540,540,0,4.503500000000001,4.7033000000000005,100,0,100,20.212333333333333,-156.28314880720552,-276.444794443795,-361.9033538101871,-606.5076695117664,-886.158082129607
553,100,100,20,100,0.9,0.3,0.8,2.25381920009682,1000,6,0,94,1871.5674750034177,1871.5674750034177,0,524,524,0,4.503500000000001,4.7002999999999995,100,0,100,20.228166666666667,-142.4822046430228,-269.8998808521294,-339.5329586278988,-583.1399056217406,-886.158082129607
554,100,100,20,100,0.9,0.3,0.8,2.254469751790168,1000,5,1,94,1860.720808576597,1860.720808576597,0,532,532,0,4.503500000000001,4.7037,100,0,100,20.794999999999995,-163.8451737821099,-291.2949895662571,-367.7699690501846,-596.8784800451479,-886.158082129607
555,100,100,20,100,0.9,0.3,0.8,2.2541060612886583,1000,5,1,94,1878.9431625012826,1878.9431625012826,0,540,540,0,4.503500000000001,4.7018,100,0,100,20.92666666666667,-156.0430214308883,-269.105282081479,-347.4497317878719,-597.3041383243218,-886.158082129607
556,100,100,20,100,0.9,0.3,0.8,2.2537996913469533,1000,6,0,94,1864.4564013588738,1864.4564013588738,0,526,526,0,4.503500000000001,4.7002,100,0,100,21.195666666666668,-162.40981727242013,-269.25913322020244,-345.60613201516287,-606.0197577184821,-886.158082129607
557,100,100,20,100,0.9,0.3,0.8,2.253761393474613,1000,6,0,94,1876.8664901044258,1876.8664901044258,0,526,526,0,4.504,4.7,100,0,100,21.152166666666663,-135.13769973820442,-268.45353119826586,-344.67700652777626,-583.1006446440663,-886.158082129607
558,100,100,20,100,0.9,0.3,0.8,2.2536464851884483,1000,6,0,94,1861.5803749674712,1861.5803749674712,0,537,537,0,4.503500000000001,4.6994,100,0,100,19.8065,-131.25400935129298,-278.93011467894894,-325.47119133994124,-579.6844289002984,-886.158082129607
559,100,100,20,100,0.9,0.3,0.8,2.2535890273773784,1000,6,0,94,1911.018750212081,1911.018750212081,0,538,538,0,4.503500000000001,4.6991000000000005,100,0,100,20.5315,-137.15600240210702,-277.8128552037449,-334.41596352117926,-586.1121627620453,-886.158082129607
560,100,100,20,100,0.9,0.3,0.8,2.2532441484043515,1000,6,0,94,1876.31430150605,1876.31430150605,0,520,520,0,4.503500000000001,4.6973,100,0,100,21.797166666666662,-132.49318219405794,-277.6936354336598,-335.56121938095544,-574.5983751047199,-886.158082129607
561,100,100,20,100,0.9,0.3,0.8,2.2534548584332974,1000,6,0,94,1858.0616597682313,1858.0616597682313,0,529,529,0,4.503500000000001,4.6984,100,0,100,20.455000000000002,-113.69343654498473,-274.66391346860803,-334.2452177876215,-585.2541405557829,-886.158082129607
562,100,100,20,100,0.9,0.3,0.8,2.25343570256841,1000,6,0,94,1846.725930205973,1846.725930205973,0,532,532,0,4.504499999999999,4.6983,100,0,100,20.374000000000002,-142.90569344647784,-317.14052903321203,-406.068011467603,-683.4070755843065,-886.158082129607
563,100,100,20,100,0.9,0.3,0.8,2.2531674405232316,1000,6,0,94,1789.9852942055227,1789.9852942055227,0,523,523,0,4.505999999999999,4.6969,100,0,100,21.254499999999993,-125.23314846244446,-269.9432943893547,-315.0801767973128,-584.8389701012892,-886.158082129607
564,100,100,20,100,0.9,0.3,0.8,2.253971507656456,1000,6,0,94,1904.0641794473534,1904.0641794473534,0,521,521,0,4.507,4.7011,100,0,100,19.458166666666667,-124.06560254159663,-285.87554761004174,-332.0715148203004,-597.9025145006427,-886.158082129607
565,100,100,20,100,0.9,0.3,0.8,2.2537225608927636,1000,6,0,94,1886.8419764810728,1886.8419764810728,0,519,519,0,4.506500000000001,4.6998,100,0,100,20.52583333333334,-145.37595011761292,-282.58019924840517,-359.85647937245585,-625.9852327244976,-886.158082129607
566,100,100,20,100,0.9,0.3,0.8,2.253607647716053,1000,6,0,94,1870.381827131271,1870.381827131271,0,530,530,0,4.506500000000001,4.6992,100,0,100,20.387500000000003,-161.37853954584216,-291.80574226113936,-345.85553400314836,-601.2535305615049,-886.158082129607
567,100,100,20,100,0.9,0.3,0.8,2.2532819425537323,1000,6,0,94,1853.0575649875768,1853.0575649875768,0,524,524,0,4.505000000000001,4.6975,100,0,100,21.030833333333327,-151.18155103886613,-291.87652578795735,-347.15775757903225,-585.6571416647301,-886.158082129607
568,100,100,20,100,0.9,0.3,0.8,2.253013634809008,1000,6,0,94,1869.73099944297,1869.73099944297,0,526,526,0,4.505000000000001,4.6961,100,0,100,21.00166666666666,-117.51838738644634,-278.9189239266009,-335.5695085753873,-591.3515176791209,-886.158082129607
569,100,100,20,100,0.9,0.3,0.8,2.253071125653059,1000,6,0,94,1904.9098915408697,1904.9098915408697,0,527,527,0,4.504,4.6964,100,0,100,20.3975,-130.76522858460643,-294.4093591743556,-334.91972955774804,-595.51346984519,-886.158082129607
570,100,100,20,100,0.9,0.3,0.8,2.2532244084598374,1000,6,0,94,1905.2071476320896,1905.2071476320896,0,543,543,0,4.504499999999999,4.6972000000000005,100,0,100,19.307166666666667,-113.77687063565574,-277.81092767085966,-313.9263719435246,-577.7104563218865,-886.158082129607
571,100,100,20,100,0.9,0.3,0.8,2.252706781449506,1000,6,0,94,1891.0669330234805,1891.0669330234805,0,534,534,0,4.503500000000001,4.6945,100,0,100,21.494833333333332,-118.02126769409122,-272.36878040354213,-321.78563322963737,-596.8262353613732,-886.158082129607
572,100,100,20,100,0.9,0.3,0.8,2.2529559402722836,1000,6,0,94,1799.8772968103915,1799.8772968103915,0,518,518,0,4.503500000000001,4.6958,100,0,100,21.33166666666666,-122.72854014512441,-287.384806862902,-319.1373344521983,-579.9405569836854,-886.158082129607
573,100,100,20,100,0.9,0.3,0.8,2.2530900827187863,1000,6,0,94,1929.6446369352702,1929.6446369352702,0,538,538,0,4.503500000000001,4.6964999999999995,100,0,100,20.54533333333333,-134.20296011274755,-287.5353133749845,-335.3481530710246,-572.750923310668,-886.158082129607
574,100,100,20,100,0.9,0.3,0.8,2.2535114758700834,1000,6,0,94,1940.5213579437552,1940.5213579437552,0,546,546,0,4.503500000000001,4.6987,100,0,100,20.1795,-107.99242192278174,-294.77219721608276,-322.56840993009473,-588.8306321321743,-886.158082129607
575,100,100,20,100,0.9,0.3,0.8,2.2531473982001806,1000,6,0,94,1918.980827385149,1918.980827385149,0,530,530,0,4.503500000000001,4.6968,100,0,100,20.380000000000003,-106.94796241049372,-278.6979982040127,-319.9685178209314,-571.3078576886651,-886.158082129607
576,100,100,20,100,0.9,0.3,0.8,2.2534538855150115,1000,6,0,94,1887.6079655245142,1887.6079655245142,0,538,538,0,4.504,4.6984,100,0,100,20.43716666666667,-106.61687812458072,-266.3234740790714,-309.13790266311435,-577.6628022189458,-886.158082129607
577,100,100,20,100,0.9,0.3,0.8,2.253051441037444,1000,6,0,94,1927.8259417080837,1927.8259417080837,0,535,535,0,4.503500000000001,4.6963,100,0,100,20.228,-106.69094986383638,-273.1007774351136,-321.9980418226612,-585.4492184341148,-886.158082129607
578,100,100,20,100,0.9,0.3,0.8,2.2527830647141998,1000,6,0,94,1839.3482771065212,1839.3482771065212,0,524,524,0,4.504499999999999,4.6949000000000005,100,0,100,21.298333333333325,-109.66385918601944,-276.0034598100217,-323.56301883527044,-591.0151994591812,-886.158082129607
579,100,100,20,100,0.9,0.3,0.8,2.252648856542413,1000,6,0,94,1962.722390973091,1962.722390973091,0,527,527,0,4.5055,4.6941999999999995,100,0,100,20.30316666666667,-106.02261947708362,-263.82964879167105,-334.5961375470836,-576.6614940741283,-886.158082129607
580,100,100,20,100,0.9,0.3,0.8,2.2527447093125583,1000,6,0,94,1867.7889191357106,1867.7889191357106,0,533,533,0,4.5055,4.6947,100,0,100,20.923833333333338,-115.66953776384858,-272.38107564464985,-344.94674697406253,-584.9570514819949,-886.158082129607
581,100,100,20,100,0.9,0.3,0.8,2.253434320448501,1000,6,0,94,1911.656842178015,1911.656842178015,0,526,526,0,4.506500000000001,4.698300000000001,100,0,100,19.621333333333336,-127.36204090212377,-285.80965394309055,-335.9418577567733,-587.082797030338,-886.158082129607
582,100,100,20,100,0.9,0.3,0.8,2.253472630547469,1000,6,0,94,1884.4575448157684,1884.4575448157684,0,530,530,0,4.505999999999999,4.6985,100,0,100,21.13166666666666,-124.33575302732564,-289.97503865503666,-331.1411952505732,-590.7037611546016,-886.158082129607
583,100,100,20,100,0.9,0.3,0.8,2.2530701946391134,1000,6,0,94,1936.2537938729822,1936.2537938729822,0,534,534,0,4.505999999999999,4.6964,100,0,100,19.298166666666667,-120.34718433677077,-287.45707183681384,-338.6412344001135,-608.067562835445,-886.158082129607
584,100,100,20,100,0.9,0.3,0.8,2.2528401724888325,1000,6,0,94,1838.989763486665,1838.989763486665,0,531,531,0,4.505000000000001,4.6952,100,0,100,20.48166666666667,-109.8453800852241,-282.85977769795204,-316.1415990119049,-579.2005063614126,-886.158082129607
585,100,100,20,100,0.9,0.3,0.8,2.252590912811379,1000,6,0,94,1881.0865008704502,1881.0865008704502,0,532,532,0,4.505000000000001,4.6939,100,0,100,20.5365,-105.19948041976184,-263.24883850752985,-308.7277803953617,-571.5508289568025,-886.158082129607
586,100,100,20,100,0.9,0.3,0.8,2.2533954933865052,1000,6,0,94,1850.5183434233763,1850.5183434233763,0,535,535,0,4.505999999999999,4.6981,100,0,100,19.618000000000002,-125.69348583494221,-292.2539946181023,-333.50589064390977,-580.478368867715,-886.158082129607
587,100,100,20,100,0.9,0.3,0.8,2.2532996997897747,1000,6,0,94,1864.4695636598074,1864.4695636598074,0,524,524,0,4.505999999999999,4.6975999999999996,100,0,100,21.28883333333333,-123.14292075061675,-272.80576268347886,-314.06549781992226,-596.9790447451705,-886.158082129607
588,100,100,20,100,0.9,0.3,0.8,2.2534912462078567,1000,6,0,94,1901.4448071074144,1901.4448071074144,0,536,536,0,4.503500000000001,4.6986,100,0,100,20.907166666666672,-106.67360191429603,-275.1250876545329,-315.5607023550008,-576.1330756249556,-886.158082129607
589,100,100,20,100,0.9,0.3,0.8,2.2538550372939112,1000,6,0,94,1917.1215988600304,1917.1215988600304,0,543,543,0,4.503500000000001,4.7005,100,0,100,20.6375,-123.80878232207752,-275.77506214802156,-329.5134414939754,-587.324279587224,-886.158082129607
590,100,100,20,100,0.9,0.3,0.8,2.25362521583114,1000,6,0,94,1868.2512413747622,1868.2512413747622,0,527,527,0,4.503500000000001,4.6993,100,0,100,21.76716666666666,-132.50213476410298,-290.8922225581957,-327.46031936882514,-589.1234767829495,-886.158082129607
591,100,100,20,100,0.9,0.3,0.8,2.25282012115797,1000,6,0,94,1842.3484374492966,1842.3484374492966,0,520,520,0,4.503500000000001,4.6951,100,0,100,21.64583333333333,-130.0656029320111,-296.04876675146727,-333.6668917373479,-596.3781137876197,-886.158082129607
592,100,100,20,100,0.9,0.3,0.8,2.253949668062884,1000,6,0,94,1937.603307557772,1937.603307557772,0,552,552,0,4.503500000000001,4.7010000000000005,100,0,100,19.499166666666664,-125.45688628201984,-316.8319149085372,-405.84381993815623,-680.3414493049787,-886.158082129607
593,100,100,20,100,0.9,0.3,0.8,2.2535857685927727,1000,6,0,94,1907.1950406719714,1907.1950406719714,0,540,540,0,4.503500000000001,4.6991,100,0,100,20.1365,-115.6387534492413,-296.85074912815253,-336.1791137053807,-587.2126660373483,-886.158082129607
594,100,100,20,100,0.9,0.3,0.8,2.2533367158446778,1000,6,0,94,1919.9027237911052,1919.9027237911052,0,523,523,0,4.503500000000001,4.6978,100,0,100,20.842499999999994,-132.81784135231786,-283.6066824935099,-324.04322136642384,-597.0775199184058,-886.158082129607
595,100,100,20,100,0.9,0.3,0.8,2.2536239926731416,1000,6,0,94,1872.138071595038,1872.138071595038,0,521,521,0,4.505000000000001,4.6993,100,0,100,20.2605,-120.71883380676152,-281.4292066384779,-329.9009093091838,-579.8770901429433,-886.158082129607
596,100,100,20,100,0.9,0.3,0.8,2.2530682478473176,1000,6,0,94,1865.8192918998352,1865.8192918998352,0,530,530,0,4.503500000000001,4.6964,100,0,100,21.640833333333326,-131.44454750426192,-274.5163912645678,-329.02654625745265,-580.3628428747113,-886.158082129607
597,100,100,20,100,0.9,0.3,0.8,2.2534130607543883,1000,6,0,94,1874.011137484844,1874.011137484844,0,541,541,0,4.503500000000001,4.698199999999999,100,0,100,20.164833333333334,-145.3682696982177,-338.7429817110892,-488.5034825441887,-662.5102586227296,-886.158082129607
598,100,100,20,100,0.9,0.3,0.8,2.2535088319251377,1000,6,0,94,1890.8084168440614,1890.8084168440614,0,532,532,0,4.503500000000001,4.6987,100,0,100,20.411500000000004,-115.23912099895213,-297.2778954342905,-325.44921408393066,-585.9563905726784,-886.158082129607
599,100,100,20,100,0.9,0.3,0.8,2.2537769113277037,1000,6,0,94,1857.3724086390712,1857.3724086390712,0,528,528,0,4.503500000000001,4.7001,100,0,100,21.660666666666668,-123.60199707753762,-290.17577345942686,-334.69696256350414,-603.7371090074078,-886.158082129607
600,100,100,20,100,0.9,0.3,0.8,2.2534129421480182,1000,6,0,94,1887.6420181417532,1887.6420181417532,0,540,540,0,4.503500000000001,4.698200000000001,100,0,100,19.896833333333333,-114.60469918839104,-280.8154513547121,-320.13978076119065,-578.4971929489834,-886.158082129607
601,100,100,20,100,0.9,0.3,0.8,2.2533363105332196,1000,6,0,94,1850.0649593015514,1850.0649593015514,0,525,525,0,4.503500000000001,4.6978,100,0,100,21.246499999999997,-111.21070302455374,-284.6608039325447,-318.85441689654886,-583.4140252115811,-886.158082129607
602,100,100,20,100,0.9,0.3,0.8,2.2535278487983086,1000,6,0,94,1969.3382452674707,1969.3382452674707,0,535,535,0,4.503500000000001,4.6988,100,0,100,20.660666666666668,-134.16000437915656,-295.65292270437385,-337.232427567395,-590.3453337958726,-886.158082129607
603,100,100,20,100,0.9,0.3,0.8,2.253891624406197,1000,6,0,94,1919.4737499220298,1919.4737499220298,0,536,536,0,4.503500000000001,4.7007,100,0,100,20.09666666666667,-133.29193937333585,-293.2958659964215,-354.9983037125397,-602.8312163454277,-886.158082129607
604,100,100,20,100,0.9,0.3,0.8,2.2536043414644196,1000,6,0,94,1869.5005393855192,1869.5005393855192,0,530,530,0,4.504,4.6992,100,0,100,19.715000000000003,-130.19447096190802,-302.8920536376262,-341.1065134683347,-610.8646581048378,-886.158082129607
605,100,100,20,100,0.9,0.3,0.8,2.2530485848049215,1000,6,0,94,1898.105957689441,1898.105957689441,0,517,517,0,4.504499999999999,4.6963,100,0,100,21.8,-125.84926255049405,-288.7924380162452,-322.96761811261104,-589.205344009006,-886.158082129607
606,100,100,20,100,0.9,0.3,0.8,2.2531635542528554,1000,6,0,94,1904.9527963729217,1904.9527963729217,0,537,537,0,4.504,4.6969,100,0,100,20.326666666666668,-107.38485597233492,-271.90383416520615,-313.8104379149977,-577.6646359682392,-886.158082129607
607,100,100,20,100,0.9,0.3,0.8,2.253010235541584,1000,6,0,94,1864.3118566582243,1864.3118566582243,0,521,521,0,4.504,4.6961,100,0,100,21.187499999999996,-124.92341731895252,-271.9424978354698,-322.3940699758824,-577.3798199415342,-886.158082129607
608,100,100,20,100,0.9,0.3,0.8,2.2529335696557737,1000,6,0,94,1887.7461287580459,1887.7461287580459,0,526,526,0,4.503500000000001,4.6956999999999995,100,0,100,20.019,-107.15615804291232,-285.95150977571745,-312.4781938811036,-572.4271193417751,-886.158082129607
609,100,100,20,100,0.9,0.3,0.8,2.252741864115484,1000,6,0,94,1925.1513895834466,1925.1513895834466,0,527,527,0,4.503500000000001,4.6947,100,0,100,21.066666666666666,-120.261463124556,-264.65096767397176,-314.6172227920722,-567.0855703916811,-886.158082129607
610,100,100,20,100,0.9,0.3,0.8,2.252780203590233,1000,6,0,94,1824.6255641448863,1824.6255641448863,0,540,540,0,4.505000000000001,4.6949000000000005,100,0,100,20.221500000000002,-108.57184469214488,-275.29084551221695,-313.51262109131676,-589.4768539923098,-886.158082129607
611,100,100,20,100,0.9,0.3,0.8,2.2529718601416926,1000,6,0,94,1878.4106871845602,1878.4106871845602,0,541,541,0,4.505000000000001,4.6959,100,0,100,20.4675,-109.22146618273578,-277.5924090088331,-347.47045373636297,-583.4881703196065,-886.158082129607
612,100,100,20,100,0.9,0.3,0.8,2.2524157126880384,1000,6,0,94,1916.472634810682,1916.472634810682,0,522,522,0,4.504499999999999,4.6930000000000005,100,0,100,20.968333333333327,-123.86708740314705,-281.77766724427886,-322.19091509559655,-584.3580833805491,-886.158082129607
613,100,100,20,100,0.9,0.3,0.8,2.25245406605035,1000,6,0,94,1922.822571632945,1922.822571632945,0,527,527,0,4.504,4.6932,100,0,100,20.620833333333334,-105.47496503944834,-264.12788921747926,-323.20825760946946,-580.6512506522886,-886.158082129607
614,100,100,20,100,0.9,0.3,0.8,2.252358172428341,1000,6,0,94,1921.9629988316196,1921.9629988316196,0,526,526,0,4.503500000000001,4.692699999999999,100,0,100,20.938333333333336,-121.4534257499707,-280.0460987850116,-361.8346215106948,-584.3600003701579,-886.158082129607
615,100,100,20,100,0.9,0.3,0.8,2.2518016454975553,1000,6,0,94,1888.1013757468443,1888.1013757468443,0,524,524,0,4.5055,4.6898,100,0,100,20.0665,-113.4829078964888,-263.571753983985,-326.61518637865674,-602.5248029276752,-886.158082129607
616,100,100,20,100,0.9,0.3,0.8,2.251379254508563,1000,6,0,94,1874.549662233373,1874.549662233373,0,524,524,0,4.504,4.6876,100,0,100,20.7515,-106.34140908672234,-277.44301853407035,-315.4919626083109,-583.70129850744,-886.158082129607
617,100,100,20,100,0.9,0.3,0.8,2.2513216520508585,1000,6,0,94,1801.7437185394,1801.7437185394,0,523,523,0,4.503500000000001,4.6873000000000005,100,0,100,21.481666666666666,-104.15603626515272,-268.3387775452243,-309.29710184061537,-567.1886271044996,-886.158082129607
618,100,100,20,100,0.9,0.3,0.8,2.25176305430265,1000,6,0,94,1903.5755109269658,1903.5755109269658,0,534,534,0,4.503500000000001,4.6896,100,0,100,19.92966666666667,-106.37793913886017,-262.38934857887773,-332.05198898149456,-582.6505636362629,-886.158082129607
619,100,100,20,100,0.9,0.3,0.8,2.253008768831727,1000,6,0,94,1843.60506401526,1843.60506401526,0,540,540,0,4.504,4.6961,100,0,100,19.433000000000003,-122.44860263878198,-303.88015610827017,-405.8208054270074,-673.0295536758184,-886.158082129607
620,100,100,20,100,0.9,0.3,0.8,2.252414266381269,1000,6,0,94,1897.6888673074875,1897.6888673074875,0,519,519,0,4.504,4.693,100,0,100,21.38783333333333,-116.59936546627344,-280.60660010218237,-331.32927985115464,-584.4179576231188,-886.158082129607
621,100,100,20,100,0.9,0.3,0.8,2.2521648898226654,1000,6,0,94,1847.2610965929323,1847.2610965929323,0,530,530,0,4.505000000000001,4.6917,100,0,100,21.703999999999997,-104.03754750331026,-263.4086975363705,-313.7656286128929,-569.3563011244888,-886.158082129607
622,100,100,20,100,0.9,0.3,0.8,2.2515890372409264,1000,6,0,94,1870.4867716241836,1870.4867716241836,0,521,521,0,4.5055,4.6887,100,0,100,21.80483333333333,-104.81418689527467,-268.84007752360844,-322.0200090984546,-577.1024386581059,-886.158082129607
623,100,100,20,100,0.9,0.3,0.8,2.253255916791316,1000,6,0,94,1830.2656580699495,1830.2656580699495,0,544,544,0,4.505000000000001,4.6974,100,0,100,20.32616666666667,-111.67749777694203,-296.2846547140274,-331.20792357628716,-628.2517779674424,-886.158082129607
624,100,100,20,100,0.9,0.3,0.8,2.2529876033330534,1000,6,0,94,1931.7815487449623,1931.7815487449623,0,536,536,0,4.503500000000001,4.696,100,0,100,20.869999999999994,-127.5155529353772,-281.19568864958774,-330.9681115497152,-602.1079841793526,-886.158082129607
625,100,100,20,100,0.9,0.3,0.8,2.252776736221933,1000,6,0,94,1799.6789864341415,1799.6789864341415,0,518,518,0,4.504,4.6949000000000005,100,0,100,21.674166666666665,-120.05279188528559,-287.26612064652113,-326.43665247776335,-605.2174430085541,-886.158082129607
626,100,100,20,100,0.9,0.3,0.8,2.252776736221933,1000,6,0,94,1877.13087449291,1877.13087449291,0,526,526,0,4.503500000000001,4.6949000000000005,100,0,100,20.950000000000003,-115.99323997794536,-291.37020287337634,-347.53719260076866,-604.7592158973303,-886.158082129607
627,100,100,20,100,0.9,0.3,0.8,2.253274873529011,1000,6,0,94,2003.826321791268,2003.826321791268,0,541,541,0,4.503500000000001,4.6975,100,0,100,18.804166666666667,-136.86072129076368,-303.5788299762655,-348.83915728263503,-611.6995779611307,-886.158082129607
628,100,100,20,100,0.9,0.3,0.8,2.252642177862018,1000,6,0,94,1893.9617301274045,1893.9617301274045,0,528,528,0,4.503500000000001,4.6941999999999995,100,0,100,22.470833333333335,-134.29097532091455,-282.77295452563726,-331.0721624211069,-603.0262705191576,-886.158082129607
629,100,100,20,100,0.9,0.3,0.8,2.252814698149126,1000,6,0,94,1905.4674739494474,1905.4674739494474,0,533,533,0,4.503000000000001,4.6951,100,0,100,20.064166666666665,-117.35910425191483,-301.99389281831714,-326.5924359978244,-597.9252695093387,-886.158082129607
630,100,100,20,100,0.9,0.3,0.8,2.2530063465382146,1000,6,0,94,1876.3657098319752,1876.3657098319752,0,533,533,0,4.503500000000001,4.6960999999999995,100,0,100,20.893,-136.32793836187105,-297.7189763875251,-335.4661460314942,-605.5336568681741,-886.158082129607
631,100,100,20,100,0.9,0.3,0.8,2.2523926535125804,1000,6,0,94,1878.8537371692346,1878.8537371692346,0,524,524,0,4.504,4.6929,100,0,100,21.454666666666668,-112.07900956384432,-285.6936143696887,-333.2070043751339,-583.4618787013258,-886.158082129607
632,100,100,20,100,0.9,0.3,0.8,2.2529867761701614,1000,6,0,94,1909.9496903376546,1909.9496903376546,0,524,524,0,4.503500000000001,4.696,100,0,100,19.864,-126.27713779755877,-297.6984597807501,-329.7801213969798,-593.22475198904,-886.158082129607
633,100,100,20,100,0.9,0.3,0.8,2.25294844404358,1000,6,0,94,1836.3255337873043,1836.3255337873043,0,522,522,0,4.504499999999999,4.6958,100,0,100,19.47166666666667,-125.54776435335523,-284.3370124555679,-330.67366950686505,-592.5164164837832,-886.158082129607
634,100,100,20,100,0.9,0.3,0.8,2.2526800391356048,1000,6,0,94,1920.030399349635,1920.030399349635,0,531,531,0,4.503500000000001,4.6944,100,0,100,20.783999999999992,-121.02846883501579,-276.9727030730568,-328.17717517045185,-587.4026164515221,-886.158082129607
635,100,100,20,100,0.9,0.3,0.8,2.2528142215811333,1000,6,0,94,1831.6507829361076,1831.6507829361076,0,523,523,0,4.503500000000001,4.6951,100,0,100,21.664333333333328,-130.45332839737185,-265.26845658853927,-335.2625515354598,-580.5516026973339,-886.158082129607
636,100,100,20,100,0.9,0.3,0.8,2.2538099027078697,1000,6,0,94,1870.1117214632743,1870.1117214632743,0,530,530,0,4.503500000000001,4.7002999999999995,100,0,100,20.79316666666666,-151.4533024203738,-302.937210885317,-365.0269765181995,-594.0938189546225,-886.158082129607
637,100,100,20,100,0.9,0.3,0.8,2.2539630583522934,1000,6,0,94,1866.0476635800048,1866.0476635800048,0,530,530,0,4.503500000000001,4.7011,100,0,100,19.996499999999997,-137.10651443139662,-288.0809021562442,-335.4195803388386,-599.916900064615,-886.158082129607
638,100,100,20,100,0.9,0.3,0.8,2.2534075264464573,1000,6,0,94,1932.7598315813666,1932.7598315813666,0,535,535,0,4.503500000000001,4.698200000000001,100,0,100,21.2155,-147.0550498641011,-268.5989577515288,-322.8976537443705,-577.4098663788318,-886.158082129607
639,100,100,20,100,0.9,0.3,0.8,2.2537713484927964,1000,6,0,94,1861.9262646892294,1861.9262646892294,0,525,525,0,4.503500000000001,4.7001,100,0,100,21.439833333333333,-136.36974353420604,-272.61016844842607,-337.6474564276855,-586.9901455450623,-886.158082129607
