steps,num_customers,num_products,num_retailers,num_customers_willing_to_share_info,learning_rate_gen_ai,learning_rate_customer,capacity_gen_ai,creativity_gen_ai,total_steps,LowSatisfaction,MediumSatisfaction,HighSatisfaction,Sales,Sales (Willing),Sales (Unwilling),Sold Products,Sold Products (Willing),Sold Products (Unwilling),Average Seller Rating,Average Satisfaction,Willing to Share Customers,Unwilling to Share Customers,Number of Products,mean_purchase_position,AIC Linear (Sum),AIC Quadratic (Sum),AIC Cubic (Sum),AIC Quartic (Sum),AIC Quartic (Minimum)
486,100,100,20,100,0.3,0.3,0.9,0.9286219637168507,1000,15,0,85,900.671860130174,900.671860130174,0,503,503,0,4.504,4.2482999999999995,100,0,100,29.650833333333335,-48.15010388308241,-149.2044675776212,-175.00564394604885,-218.0792049780947,-314.30623907384495
487,100,100,20,100,0.3,0.3,0.9,0.9287701850607243,1000,15,0,85,889.5308818318431,889.5308818318431,0,498,498,0,4.502000000000001,4.2504,100,0,100,29.9825,-29.003444825762415,-124.16927417855158,-162.9000249869327,-218.0740301444131,-314.30623907384495
488,100,100,20,100,0.3,0.3,0.9,0.928932434925516,1000,15,0,85,912.4416103276219,912.4416103276219,0,498,498,0,4.504,4.2527,100,0,100,29.15933333333333,-40.50234831242477,-173.71145023473542,-196.76940957468287,-230.05750900520945,-314.30623907384495
489,100,100,20,100,0.3,0.3,0.9,0.9290805029898198,1000,15,0,85,924.5466318158964,924.5466318158964,0,504,504,0,4.503500000000001,4.2547999999999995,100,0,100,29.054333333333332,-47.50756946990663,-131.51037520745587,-175.40811050219543,-226.91599209609183,-314.30623907384495
490,100,100,20,100,0.3,0.3,0.9,0.9291157531484455,1000,15,0,85,939.1533166383285,939.1533166383285,0,505,505,0,4.504,4.2553,100,0,100,28.818666666666672,-42.08090897074567,-154.8717831889602,-189.72050680260833,-231.69849268555606,-314.30623907384495
491,100,100,20,100,0.3,0.3,0.9,0.9290946015620766,1000,15,0,85,912.3258021500417,912.3258021500417,0,501,501,0,4.504,4.255,100,0,100,29.150333333333336,-52.54847218396941,-136.81255980461754,-175.846410573711,-217.79399078191517,-314.30623907384495
492,100,100,20,100,0.3,0.3,0.9,0.9289041164128632,1000,15,0,85,930.5798175332396,930.5798175332396,0,501,501,0,4.504,4.2523,100,0,100,30.367833333333333,-56.056170584153904,-155.22087889026528,-186.32652794213107,-228.05210869678695,-314.30623907384495
493,100,100,20,100,0.3,0.3,0.9,0.9290592462753617,1000,15,0,85,871.5689244731421,871.5689244731421,0,498,498,0,4.504,4.2545,100,0,100,28.448500000000003,-32.913781513308265,-138.6169263930954,-174.67394432747568,-219.0770959513764,-314.30623907384495
494,100,100,20,100,0.3,0.3,0.9,0.9289463821120849,1000,15,0,85,914.3165279015833,914.3165279015833,0,502,502,0,4.5035,4.2528999999999995,100,0,100,29.629833333333337,-32.5209057134486,-127.69185585119749,-174.46820418688736,-230.22946960172942,-314.30623907384495
495,100,100,20,100,0.3,0.3,0.9,0.9288405346265508,1000,15,0,85,916.51990677716,916.51990677716,0,506,506,0,4.504,4.2514,100,0,100,28.745666666666665,-22.567616790408294,-119.97500015794577,-162.57345696380463,-211.58578237085476,-314.30623907384495
496,100,100,20,100,0.3,0.3,0.9,0.9287487720797871,1000,15,0,85,888.2137166870599,888.2137166870599,0,508,508,0,4.5015,4.2501,100,0,100,29.765500000000003,-31.486111227087292,-142.13279376837085,-184.13858424808313,-232.29287264833113,-314.30623907384495
497,100,100,20,100,0.3,0.3,0.9,0.9288122865469713,1000,15,0,85,931.0952778666682,931.0952778666682,0,505,505,0,4.504,4.251,100,0,100,28.836833333333335,-24.70817825076358,-122.23813325126542,-158.90418847132798,-210.57244664975775,-314.30623907384495
498,100,100,20,100,0.3,0.3,0.9,0.9288546235495115,1000,15,0,85,903.5361449049014,903.5361449049014,0,500,500,0,4.5035,4.2516,100,0,100,29.73816666666667,-50.380814626474205,-125.53532640454085,-161.3586730802091,-215.63648406305657,-314.30623907384495
499,100,100,20,100,0.3,0.3,0.9,0.9289322213109338,1000,15,0,85,920.7902506196967,920.7902506196967,0,502,502,0,4.502000000000001,4.252700000000001,100,0,100,30.02133333333333,-25.47440552109822,-139.32511464874125,-172.26473174280358,-222.38446200629937,-314.30623907384495
500,100,100,20,100,0.3,0.3,0.9,0.928769883648596,1000,15,0,85,922.6040039756756,922.6040039756756,0,505,505,0,4.504,4.2504,100,0,100,30.111,-21.75161987094998,-122.45238416908609,-160.50118416491154,-217.32052211514764,-314.30623907384495
501,100,100,20,100,0.3,0.3,0.9,0.9287910566318693,1000,15,0,85,882.6836651085616,882.6836651085616,0,503,503,0,4.5009999999999994,4.2507,100,0,100,30.39616666666667,-26.497559315143405,-120.2335330196317,-158.86639619090772,-210.3499156721321,-314.30623907384495
502,100,100,20,100,0.3,0.3,0.9,0.9288263407869314,1000,15,0,85,879.2399432783562,879.2399432783562,0,497,497,0,4.5024999999999995,4.2512,100,0,100,30.145333333333337,-32.99471147707982,-144.00369917056406,-162.61639807659907,-209.76366974334536,-314.30623907384495
503,100,100,20,100,0.3,0.3,0.9,0.9288686757979856,1000,15,0,85,927.6632407467833,927.6632407467833,0,499,499,0,4.504,4.2518,100,0,100,29.639666666666667,-21.37576591718215,-124.97588877565062,-160.77020762179473,-208.77536372641305,-314.30623907384495
504,100,100,20,100,0.3,0.3,0.9,0.9288404498018431,1000,15,0,85,872.8992423839626,872.8992423839626,0,500,500,0,4.504,4.2514,100,0,100,29.983833333333333,-28.476625595077337,-122.14366633351409,-158.3728136972108,-208.68578908629212,-314.30623907384495
505,100,100,20,100,0.3,0.3,0.9,0.9288051631566621,1000,15,0,85,890.50562759122,890.50562759122,0,495,495,0,4.504,4.250900000000001,100,0,100,30.25666666666667,-21.960054683591068,-129.298239174745,-165.6605869785119,-208.02921375162424,-314.30623907384495
506,100,100,20,100,0.3,0.3,0.9,0.9288404456518401,1000,15,0,85,890.4370022174503,890.4370022174503,0,498,498,0,4.504,4.2514,100,0,100,29.303333333333338,-18.23114352905617,-132.86921214299923,-162.5451878282389,-206.71856008555352,-314.30623907384495
507,100,100,20,100,0.3,0.3,0.9,0.9288545579860201,1000,15,0,85,915.3672964427353,915.3672964427353,0,502,502,0,4.503500000000001,4.2516,100,0,100,29.509666666666668,-50.77285979843151,-147.970988355035,-180.5283960139115,-230.5725150651333,-314.30623907384495
508,100,100,20,100,0.3,0.3,0.9,0.9288122150078973,1000,15,0,85,900.1731716017773,900.1731716017773,0,498,498,0,4.503,4.251,100,0,100,30.544999999999995,-27.161043842475635,-121.71848786031438,-157.2181387884578,-210.89603998620174,-314.30623907384495
509,100,100,20,100,0.3,0.3,0.9,0.9288545520104375,1000,15,0,85,926.5240510695592,926.5240510695592,0,505,505,0,4.504,4.2516,100,0,100,29.789999999999996,-35.48352774531838,-123.4383325420851,-161.359725433674,-211.3692524524103,-314.30623907384495
510,100,100,20,100,0.3,0.3,0.9,0.9287910330606175,1000,15,0,85,900.4052671954739,900.4052671954739,0,499,499,0,4.504,4.2507,100,0,100,29.369499999999995,-35.87550558947373,-118.01329473194568,-175.28230414019833,-236.11642666867658,-314.30623907384495
511,100,100,20,100,0.3,0.3,0.9,0.9287627997594387,1000,15,0,85,910.7252909922935,910.7252909922935,0,496,496,0,4.504,4.250299999999999,100,0,100,30.64216666666666,-22.61059658465706,-124.89327090711691,-158.31933222173063,-210.75094831378755,-314.30623907384495
512,100,100,20,100,0.3,0.3,0.9,0.9288615837752442,1000,15,0,85,873.0409792939191,873.0409792939191,0,494,494,0,4.500500000000001,4.2517000000000005,100,0,100,29.133166666666668,-20.339884633241866,-116.64465607067007,-160.25524522035175,-224.37494003686197,-314.30623907384495
513,100,100,20,100,0.3,0.3,0.9,0.9286921441028275,1000,15,0,85,908.6879667284962,908.6879667284962,0,499,499,0,4.5025,4.2493,100,0,100,30.752166666666664,-27.338606267099692,-119.75385927044283,-159.40162776364303,-216.25277553582083,-314.30623907384495
514,100,100,20,100,0.3,0.3,0.9,0.9287203813901656,1000,15,0,85,900.6631840140927,900.6631840140927,0,498,498,0,4.504,4.249700000000001,100,0,100,29.7615,-27.23653725276273,-138.8756420347172,-165.96675599158345,-218.97299373831527,-314.30623907384495
515,100,100,20,100,0.3,0.3,0.9,0.9290658897810835,1000,15,0,85,921.7123379693448,921.7123379693448,0,511,511,0,4.5024999999999995,4.2546,100,0,100,28.5675,-34.73831948718083,-148.0975472909862,-185.17074894961877,-224.96826053949803,-314.30623907384495
516,100,100,20,100,0.3,0.3,0.9,0.9289389146117832,1000,15,0,85,882.3038063600586,882.3038063600586,0,504,504,0,4.504,4.2528,100,0,100,29.60166666666667,-24.444230116623146,-133.71165297786905,-170.47070435421244,-209.75597073044037,-314.30623907384495
517,100,100,20,100,0.3,0.3,0.9,0.9289530223004736,1000,15,0,85,904.1155223809193,904.1155223809193,0,508,508,0,4.504,4.253,100,0,100,29.34583333333334,-20.96882463855792,-128.01659919307622,-162.92545075860232,-212.16453566983307,-314.30623907384495
518,100,100,20,100,0.3,0.3,0.9,0.9289459682902688,1000,15,0,85,895.5939963399683,895.5939963399683,0,495,495,0,4.504,4.2528999999999995,100,0,100,29.98333333333333,-33.270521643181894,-155.61107209981049,-185.50916289757146,-225.85838180937662,-314.30623907384495
519,100,100,20,100,0.3,0.3,0.9,0.9289318596063739,1000,15,0,85,915.2540702307846,915.2540702307846,0,498,498,0,4.504,4.252700000000001,100,0,100,28.825000000000003,-31.84920650276706,-131.84432877443618,-168.25112613697638,-218.242509647259,-314.30623907384495
520,100,100,20,100,0.3,0.3,0.9,0.9290094373016111,1000,15,0,85,909.5486792114692,909.5486792114692,0,512,512,0,4.504,4.2538,100,0,100,29.562833333333334,-31.203744993752764,-136.33144435769128,-176.29978216833513,-219.36588634268878,-314.30623907384495
521,100,100,20,100,0.3,0.3,0.9,0.9288683205980973,1000,15,0,85,885.8107549720017,885.8107549720017,0,504,504,0,4.504,4.2518,100,0,100,30.274166666666666,-42.389555167176184,-134.73264750101453,-167.52873998999547,-221.34608888513776,-314.30623907384495
522,100,100,20,100,0.3,0.3,0.9,0.9287836266725339,1000,15,0,85,878.4582653590554,878.4582653590554,0,497,497,0,4.5009999999999994,4.2506,100,0,100,30.990999999999996,-34.090046253175444,-152.65916117174856,-188.2499439325304,-224.50403549619944,-314.30623907384495
523,100,100,20,100,0.3,0.3,0.9,0.9287977416626534,1000,15,0,85,931.0019651392298,931.0019651392298,0,507,507,0,4.489000000000001,4.250800000000001,100,0,100,29.780000000000005,-22.591301432067382,-128.2221367541622,-161.99702692061823,-209.8249907230075,-314.30623907384495
524,100,100,20,100,0.3,0.3,0.9,0.9289952214444852,1000,15,0,85,897.9379240120442,897.9379240120442,0,499,499,0,4.485000000000001,4.2536000000000005,100,0,100,29.06416666666667,-30.05825221547269,-142.1364067572369,-170.89171108733984,-218.27601305927226,-314.30623907384495
525,100,100,20,100,0.3,0.3,0.9,0.9289458433730515,1000,15,0,85,872.1425466630247,872.1425466630247,0,503,503,0,4.487000000000001,4.2528999999999995,100,0,100,30.28416666666667,-45.20722313915985,-126.57447630287845,-166.1032851606313,-211.91710259668582,-314.30623907384495
526,100,100,20,100,0.3,0.3,0.9,0.9286916838644266,1000,15,0,85,927.030912934673,927.030912934673,0,505,505,0,4.493000000000001,4.2493,100,0,100,28.55783333333334,-22.528418401022748,-126.89164321227673,-165.5924973444802,-213.94917390334456,-314.30623907384495
527,100,100,20,100,0.3,0.3,0.9,0.9285857466734101,1000,15,0,85,898.7129343795873,898.7129343795873,0,500,500,0,4.5005000000000015,4.247800000000001,100,0,100,29.8335,-23.774659938342722,-127.88699136106203,-163.68162523765898,-206.79840518153765,-314.30623907384495
528,100,100,20,100,0.3,0.3,0.9,0.9287057607927183,1000,15,0,85,882.9626754542351,882.9626754542351,0,508,508,0,4.499000000000002,4.2495,100,0,100,30.015,-21.366985030071078,-131.1777657945563,-170.34348693153976,-212.1386262354893,-314.30623907384495
529,100,100,20,100,0.3,0.3,0.9,0.928776340724491,1000,15,0,85,903.0745807408241,903.0745807408241,0,497,497,0,4.504,4.2505,100,0,100,29.188499999999998,-30.504444237707673,-146.1583258876198,-172.81252248637287,-208.43340831232427,-314.30623907384495
530,100,100,20,100,0.3,0.3,0.9,0.9288469040550802,1000,15,0,85,920.5860767754986,920.5860767754986,0,506,506,0,4.5009999999999994,4.2515,100,0,100,28.921333333333326,-32.61752369913859,-130.45053471326645,-174.47908719820492,-219.31275777449105,-314.30623907384495
531,100,100,20,100,0.3,0.3,0.9,0.9287268984077556,1000,15,0,85,870.6851743868965,870.6851743868965,0,500,500,0,4.501000000000001,4.2498,100,0,100,29.833166666666667,-36.07302827312378,-130.06821164536518,-166.97019596854233,-227.63088032900157,-314.30623907384495
532,100,100,20,100,0.3,0.3,0.9,0.9284159736421269,1000,15,0,85,907.7608938911845,907.7608938911845,0,493,493,0,4.504,4.2454,100,0,100,30.144833333333334,-21.35693876482435,-123.07522081282417,-159.73317413732025,-208.15902100258012,-314.30623907384495
533,100,100,20,100,0.3,0.3,0.9,0.9284795584100426,1000,15,0,85,892.0133521874923,892.0133521874923,0,499,499,0,4.504,4.246300000000001,100,0,100,30.466499999999996,-22.887844117874238,-132.83365862613653,-169.78331383422523,-212.476338024354,-314.30623907384495
534,100,100,20,100,0.3,0.3,0.9,0.928705467340505,1000,15,0,85,886.1333142060907,886.1333142060907,0,502,502,0,4.504,4.2495,100,0,100,29.81083333333333,-24.40807139743623,-129.84678424964608,-166.01549447447883,-219.54600148720982,-314.30623907384495
535,100,100,20,100,0.3,0.3,0.9,0.9286631034345528,1000,15,0,85,875.0313666559791,875.0313666559791,0,499,499,0,4.504,4.2489,100,0,100,30.666833333333333,-26.306939342077328,-117.31099545769649,-162.97639719594173,-214.73282581795058,-314.30623907384495
536,100,100,20,100,0.3,0.3,0.9,0.9287901413341928,1000,15,0,85,903.3489948439615,903.3489948439615,0,508,508,0,4.504,4.250699999999999,100,0,100,28.916499999999996,-35.6654129902268,-143.3314727269153,-188.97252640650248,-220.9669289987355,-314.30623907384495
537,100,100,20,100,0.3,0.3,0.9,0.9288395368274421,1000,15,0,85,923.2280666167297,923.2280666167297,0,507,507,0,4.504,4.2514,100,0,100,29.573166666666665,-41.36533631998719,-149.9297111249689,-187.72766147379616,-222.9359827084237,-314.30623907384495
538,100,100,20,100,0.3,0.3,0.9,0.9288042501822611,1000,15,0,85,880.229673222419,880.229673222419,0,493,493,0,4.503,4.250900000000001,100,0,100,29.514833333333335,-31.61249119956011,-124.5314558323667,-163.5207919540216,-203.65036707952407,-314.30623907384495
539,100,100,20,100,0.3,0.3,0.9,0.9288254206752983,1000,15,0,85,851.7092139697063,851.7092139697063,0,485,485,0,4.5035,4.2512,100,0,100,30.408333333333335,-28.927216966631022,-128.08489297477757,-169.17766422218716,-216.75388984542116,-314.30623907384495
540,100,100,20,100,0.3,0.3,0.9,0.9290792516426764,1000,15,0,85,921.9846939561137,921.9846939561137,0,491,491,0,4.504499999999999,4.2548,100,0,100,28.972333333333335,-32.64628818533913,-124.47504325962603,-167.35111648560377,-214.48907007693032,-314.30623907384495
541,100,100,20,100,0.3,0.3,0.9,0.9288110794478986,1000,15,0,85,854.2622820922879,854.2622820922879,0,497,497,0,4.5024999999999995,4.251,100,0,100,29.911000000000005,-27.80247331527636,-126.01773233171116,-164.4536043860674,-209.69427497580767,-314.30623907384495
542,100,100,20,100,0.3,0.3,0.9,0.9287616711708357,1000,15,0,85,888.4369580255523,888.4369580255523,0,500,500,0,4.500000000000001,4.250299999999999,100,0,100,30.328500000000005,-23.002278529621776,-125.58616239967307,-162.09598453959313,-201.66547330686427,-314.30623907384495
543,100,100,20,100,0.3,0.3,0.9,0.9289380255726416,1000,15,0,85,921.9825509093287,921.9825509093287,0,505,505,0,4.504,4.2528,100,0,100,29.117166666666673,-26.863120340709884,-134.8499438213156,-178.97391495776338,-217.83940264350338,-314.30623907384495
544,100,100,20,100,0.3,0.3,0.9,0.9292410487574388,1000,15,0,85,899.5979011721807,899.5979011721807,0,505,505,0,4.503500000000001,4.2571,100,0,100,28.684166666666666,-36.33582471143603,-160.36212843958805,-180.9156020261242,-225.54999878601393,-314.30623907384495
545,100,100,20,100,0.3,0.3,0.9,0.9291000414955648,1000,15,0,85,903.8152191571484,903.8152191571484,0,507,507,0,4.503,4.2551,100,0,100,30.194666666666663,-78.04410482714366,-163.1343444959757,-194.49131333211204,-242.00174380728265,-314.30623907384495
546,100,100,20,100,0.3,0.3,0.9,0.9290718373918678,1000,15,0,85,899.6193396134271,899.6193396134271,0,499,499,0,4.504,4.254700000000001,100,0,100,29.200166666666664,-32.39474349855067,-128.51335567262038,-169.21370347923272,-223.22956121510754,-314.30623907384495
547,100,100,20,100,0.3,0.3,0.9,0.9290154185761927,1000,15,0,85,936.6558995790183,936.6558995790183,0,504,504,0,4.504,4.2539,100,0,100,30.238666666666667,-55.76689381251464,-142.19870868993456,-179.1882375765905,-225.17133528526097,-314.30623907384495
548,100,100,20,100,0.3,0.3,0.9,0.9288954806617015,1000,15,0,85,877.601301849336,877.601301849336,0,496,496,0,4.503500000000001,4.2522,100,0,100,31.329333333333338,-56.92208248574667,-151.33864148663702,-178.77765936462782,-232.8720759337724,-314.30623907384495
549,100,100,20,100,0.3,0.3,0.9,0.9289166446828655,1000,15,0,85,875.9163587909744,875.9163587909744,0,493,493,0,4.504,4.2525,100,0,100,29.53666666666666,-19.09817347818779,-120.51144927162596,-175.9575718035921,-254.6512742163585,-314.30623907384495
550,100,100,20,100,0.3,0.3,0.9,0.9289025346718126,1000,15,0,85,929.5135147817972,929.5135147817972,0,504,504,0,4.5024999999999995,4.2523,100,0,100,30.073833333333326,-28.887410525013195,-141.15773646586865,-174.14796712033797,-217.08251717230706,-314.30623907384495
551,100,100,20,100,0.3,0.3,0.9,0.9289519115822288,1000,15,0,85,884.3173490013132,884.3173490013132,0,501,501,0,4.503000000000001,4.253,100,0,100,29.789333333333328,-27.9139668484317,-133.13637305029698,-166.7642597900089,-225.1662027861937,-314.30623907384495
552,100,100,20,100,0.3,0.3,0.9,0.929029483806671,1000,15,0,85,877.8959237258231,877.8959237258231,0,498,498,0,4.504,4.254099999999999,100,0,100,29.88383333333333,-36.723388091291724,-135.12973847553855,-171.1060249364965,-215.77535127555876,-314.30623907384495
553,100,100,20,100,0.3,0.3,0.9,0.9288813182375272,1000,15,0,85,938.6261771274699,938.6261771274699,0,504,504,0,4.504,4.252,100,0,100,28.985166666666668,-19.998579465291073,-127.3659230848632,-171.36305616056865,-212.47051721088246,-314.30623907384495
554,100,100,20,100,0.3,0.3,0.9,0.9290364590395581,1000,15,0,85,870.6491389871564,870.6491389871564,0,500,500,0,4.504,4.2542,100,0,100,29.895833333333336,-34.90807427238451,-135.370119147761,-169.62539376512524,-214.95880282213352,-314.30623907384495
555,100,100,20,100,0.3,0.3,0.9,0.928874178647263,1000,15,0,85,933.7505211440706,933.7505211440706,0,511,511,0,4.494000000000001,4.2519,100,0,100,29.67433333333333,-22.29264995701851,-121.38002945504468,-160.24006709492198,-207.95583941420267,-314.30623907384495
556,100,100,20,100,0.3,0.3,0.9,0.9288388961520849,1000,15,0,85,889.6614257922274,889.6614257922274,0,501,501,0,4.504,4.2514,100,0,100,29.086166666666667,-25.779772278037115,-115.23358055598709,-157.32150246786995,-237.6952479290411,-314.30623907384495
557,100,100,20,100,0.3,0.3,0.9,0.928930602597402,1000,15,0,85,893.3392562046456,893.3392562046456,0,501,501,0,4.5009999999999994,4.2527,100,0,100,29.911666666666665,-39.332485504499175,-148.3552211188932,-168.07060225741543,-217.4820626084828,-314.30623907384495
558,100,100,20,100,0.3,0.3,0.9,0.9289658701606485,1000,15,0,85,895.5865952784131,895.5865952784131,0,508,508,0,4.500000000000001,4.2532,100,0,100,30.6215,-26.16621813096333,-130.45071988540195,-163.31618223161144,-206.16341488063455,-314.30623907384495
559,100,100,20,100,0.3,0.3,0.9,0.9291421043876852,1000,15,0,85,861.4397811375185,861.4397811375185,0,494,494,0,4.504,4.2557,100,0,100,28.22116666666666,-43.92305904930987,-142.70832544820195,-179.8002016265337,-226.4577979200186,-314.30623907384495
560,100,100,20,100,0.3,0.3,0.9,0.9289516505903657,1000,15,0,85,942.3441856032822,942.3441856032822,0,500,500,0,4.502000000000001,4.253,100,0,100,30.238666666666667,-32.20866423451457,-132.58343453519922,-164.94081116169338,-214.74947339583724,-314.30623907384495
561,100,100,20,100,0.3,0.3,0.9,0.9291772039008304,1000,15,0,85,875.4273303689642,875.4273303689642,0,497,497,0,4.504,4.2562,100,0,100,28.05666666666667,-38.77761843065741,-148.0121614523332,-179.91186775340458,-221.7329458568678,-314.30623907384495
562,100,100,20,100,0.3,0.3,0.9,0.9291278559981163,1000,15,0,85,899.4546243618817,899.4546243618817,0,500,500,0,4.504,4.2555000000000005,100,0,100,29.724833333333333,-66.42109829200461,-153.03083476403316,-182.03893060526684,-225.06182684163912,-314.30623907384495
563,100,100,20,100,0.3,0.3,0.9,0.9290855518311558,1000,15,0,85,916.7566750432292,916.7566750432292,0,504,504,0,4.503,4.2549,100,0,100,29.92283333333333,-26.140957310817214,-119.3572017796485,-156.89831342872435,-201.2514134657277,-314.30623907384495
564,100,100,20,100,0.3,0.3,0.9,0.928789130065329,1000,15,0,85,883.3380759196536,883.3380759196536,0,493,493,0,4.501,4.2507,100,0,100,29.8305,-30.957185508896316,-124.64679144985843,-156.24056687173572,-200.7970467187066,-314.30623907384495
565,100,100,20,100,0.3,0.3,0.9,0.9287114756978592,1000,15,0,85,889.7239033986754,889.7239033986754,0,494,494,0,4.504,4.2496,100,0,100,29.856833333333338,-20.37386992647413,-123.21276887474721,-156.1987859970962,-209.35508262827778,-314.30623907384495
566,100,100,20,100,0.3,0.3,0.9,0.9289372093321706,1000,15,0,85,873.1396425651097,873.1396425651097,0,506,506,0,4.500000000000001,4.2528,100,0,100,29.480333333333338,-28.715140415132055,-133.56924726914383,-168.18435582380016,-221.64136523286777,-314.30623907384495
567,100,100,20,100,0.3,0.3,0.9,0.9289936321269797,1000,15,0,85,897.8270971907169,897.8270971907169,0,500,500,0,4.504,4.2536000000000005,100,0,100,29.82,-56.84945743947219,-157.4879844502517,-185.18454018243983,-232.93268185091586,-314.30623907384495
568,100,100,20,100,0.3,0.3,0.9,0.9287607073922551,1000,15,0,85,893.8228104726415,893.8228104726415,0,505,505,0,4.502000000000001,4.2503,100,0,100,29.329166666666666,-19.29308241842233,-128.94543634671646,-165.54416550988356,-208.1173544167877,-314.30623907384495
569,100,100,20,100,0.3,0.3,0.9,0.9287536489008901,1000,15,0,85,898.7745345817804,898.7745345817804,0,493,493,0,4.504,4.2502,100,0,100,30.059500000000003,-19.71340912762099,-119.49381569939436,-159.4257706344867,-207.3500127895224,-314.30623907384495
570,100,100,20,100,0.3,0.3,0.9,0.9288171618740029,1000,15,0,85,916.3429627633801,916.3429627633801,0,507,507,0,4.504,4.2511,100,0,100,29.139666666666667,-22.43292546624923,-129.75699756773133,-162.8954235854926,-210.0661365806688,-314.30623907384495
571,100,100,20,100,0.3,0.3,0.9,0.9289018219403199,1000,15,0,85,909.5103350847373,909.5103350847373,0,501,501,0,4.503500000000001,4.2523,100,0,100,29.24716666666667,-31.10212119156637,-132.58226033232074,-166.83543644023104,-225.14536749131287,-314.30623907384495
572,100,100,20,100,0.3,0.3,0.9,0.928746531476566,1000,15,0,85,853.5402489113781,853.5402489113781,0,494,494,0,4.504,4.2501,100,0,100,30.313333333333336,-38.19154992448091,-145.20242448913734,-181.89245829353007,-229.01566090181836,-314.30623907384495
573,100,100,20,100,0.3,0.3,0.9,0.9287535899679311,1000,15,0,85,917.2034856744325,917.2034856744325,0,490,490,0,4.504,4.2501999999999995,100,0,100,29.700166666666668,-26.282527737383134,-151.8664356645329,-180.27930155759464,-214.2615918850014,-314.30623907384495
574,100,100,20,100,0.3,0.3,0.9,0.9289369985458092,1000,15,0,85,900.3792368580949,900.3792368580949,0,496,496,0,4.503,4.2528,100,0,100,29.807999999999996,-27.355219456387886,-140.57845148129826,-165.49597033147882,-215.5692102164915,-314.30623907384495
575,100,100,20,100,0.3,0.3,0.9,0.9288240892496106,1000,15,0,85,860.6067831034941,860.6067831034941,0,500,500,0,4.504499999999999,4.2512,100,0,100,29.540499999999998,-19.819522831848587,-135.17092082091165,-176.18020913209767,-234.67058870726828,-314.30623907384495
576,100,100,20,100,0.3,0.3,0.9,0.9289863085983822,1000,15,0,85,885.7091447825582,885.7091447825582,0,502,502,0,4.504,4.2535,100,0,100,28.5495,-33.554762569900504,-140.9017475770761,-173.92694011981644,-210.50704924245645,-314.30623907384495
577,100,100,20,100,0.3,0.3,0.9,0.9289933614477334,1000,15,0,85,904.722741461677,904.722741461677,0,503,503,0,4.504,4.2536000000000005,100,0,100,29.92083333333333,-25.946441049578766,-129.11184889019341,-175.12348186283077,-211.16232448669598,-314.30623907384495
578,100,100,20,100,0.3,0.3,0.9,0.9291907113208656,1000,15,0,85,880.3670094783591,880.3670094783591,0,503,503,0,4.504,4.2564,100,0,100,29.57683333333334,-35.268975068428745,-154.7793144468472,-186.39123066950123,-222.13610802774417,-314.30623907384495
579,100,100,20,100,0.3,0.3,0.9,0.9291977593650333,1000,15,0,85,902.3696039680453,902.3696039680453,0,491,491,0,4.504,4.2565,100,0,100,28.511666666666667,-43.30781937450189,-166.82758810511802,-198.44638141807712,-234.9167769308923,-314.30623907384495
580,100,100,20,100,0.3,0.3,0.9,0.9290920014331885,1000,15,0,85,920.7773190341567,920.7773190341567,0,501,501,0,4.5024999999999995,4.255,100,0,100,30.27083333333333,-49.37960735664757,-142.10142425763598,-181.97497964926214,-235.87633000266828,-314.30623907384495
581,100,100,20,100,0.3,0.3,0.9,0.9291131515283639,1000,15,0,85,895.9920679308838,895.9920679308838,0,504,504,0,4.5015,4.2553,100,0,100,30.12883333333334,-29.76596694507799,-135.43882262654932,-169.22980275817463,-213.44174419223162,-314.30623907384495
582,100,100,20,100,0.3,0.3,0.9,0.929049687820203,1000,15,0,85,869.577043284671,869.577043284671,0,498,498,0,4.504,4.2544,100,0,100,28.393166666666662,-30.905876279164204,-124.87061517566502,-164.67932506176743,-218.99567026798718,-314.30623907384495
583,100,100,20,100,0.3,0.3,0.9,0.9291272345244681,1000,15,0,85,904.1697125715868,904.1697125715868,0,499,499,0,4.502000000000001,4.2555000000000005,100,0,100,30.314833333333336,-42.69368715565355,-166.58254052706127,-188.781931097734,-242.80057553334404,-314.30623907384495
584,100,100,20,100,0.3,0.3,0.9,0.9290567209506051,1000,15,0,85,867.9198400488461,867.9198400488461,0,503,503,0,4.504,4.2545,100,0,100,29.918500000000005,-37.63880026610508,-132.42557011147818,-168.6365019900611,-213.96360152625658,-314.30623907384495
585,100,100,20,100,0.3,0.3,0.9,0.9292962756606734,1000,14,1,85,892.5538814101554,892.5538814101554,0,506,506,0,4.5024999999999995,4.257899999999999,100,0,100,29.204,-34.65201264358615,-148.63313497019362,-183.96945517420824,-222.05214166262874,-314.30623907384495
586,100,100,20,100,0.3,0.3,0.9,0.9292258018416972,1000,14,1,85,875.8479666143118,875.8479666143118,0,505,505,0,4.498500000000001,4.2569,100,0,100,30.15533333333333,-33.75659063150272,-123.27536442800601,-157.62697954790355,-201.37867039556625,-314.30623907384495
587,100,100,20,100,0.3,0.3,0.9,0.9290918417946937,1000,14,1,85,948.7474807240701,948.7474807240701,0,509,509,0,4.500500000000001,4.255,100,0,100,29.537,-30.918030266882624,-123.02863570558571,-157.56604188304982,-205.3666588776814,-314.30623907384495
